datetime,wind_generation_mw,u10,v10,u100,v100,ws10,ws100,wd10,wd100,temperature_c,surface_pressure_hpa
2022-11-29 15:00:00,965.319,-1.2430156,-1.230562,-1.623345,-1.4919744,4.771755,5.9709797,159.10106,160.12846,27.788137,920.2717
2022-11-29 16:00:00,1154.911,-1.3446498,-1.1228367,-1.9078205,-1.4432725,4.619038,6.123309,149.22171,150.40752,27.320524,920.49207
2022-11-29 17:00:00,1031.422,-1.5080111,-1.1085284,-2.312814,-1.6122295,4.5386,6.4989862,135.5079,138.74536,24.173374,921.0963
2022-11-29 18:00:00,1040.636,-1.6814283,-1.2544659,-2.6492257,-1.9571494,4.496316,6.8013034,123.17391,125.06782,23.612381,921.696
2022-11-29 19:00:00,1173.456,-1.7790468,-1.494828,-2.8517087,-2.3778968,4.5091214,6.958334,120.48841,121.37377,23.238485,922.1336
2022-11-29 20:00:00,1219.923,-1.7798303,-1.7147394,-2.8554792,-2.7332337,4.4113693,6.874735,119.82204,118.12369,21.56485,922.6855
2022-11-29 21:00:00,1258.313,-1.6986451,-1.932391,-2.7428892,-3.0784504,4.303359,6.72781,120.501595,117.00379,20.917543,922.88226
2022-11-29 22:00:00,1129.411,-1.8082682,-2.2068272,-3.0030208,-3.419243,4.4062,6.8046236,121.868286,116.80122,19.711447,922.89166
2022-11-29 23:00:00,1042.305,-1.5271894,-2.255922,-2.5368989,-3.5280254,4.2234435,6.535681,126.32277,121.28654,19.326733,922.5228
2022-11-30 00:00:00,1054.854,-1.3209283,-2.26518,-2.1541634,-3.5735874,4.0452056,6.2578278,130.9851,126.68796,19.01342,922.43494
2022-11-30 01:00:00,1034.684,-1.1735342,-2.277636,-1.8494085,-3.6328325,3.8870163,6.036507,134.3811,132.24792,18.932497,922.3128
2022-11-30 02:00:00,973.46,-1.0535395,-2.2795467,-1.5946016,-3.693775,3.7219317,5.822634,137.07066,135.62146,18.40396,922.4469
2022-11-30 03:00:00,1198.373,-0.95003957,-2.311992,-1.3766344,-3.7885246,3.6644807,5.752572,137.68417,139.38818,18.454086,922.8565
2022-11-30 04:00:00,1058.048,-0.93209064,-2.425211,-1.2208924,-3.861067,3.7813354,5.6918926,138.69838,144.5476,18.557886,923.3281
2022-11-30 05:00:00,873.593,-0.84110725,-2.573742,-1.0490952,-3.613479,3.9414954,5.355182,147.08104,149.38841,21.895535,923.94727
2022-11-30 06:00:00,860.368,-0.5875968,-2.9718301,-0.68375146,-3.774901,4.4100833,5.541081,165.26204,168.3468,22.573708,924.09753
2022-11-30 07:00:00,825.983,-0.24787393,-3.0071366,-0.26824185,-3.7340214,4.6145015,5.6837616,189.0107,191.63354,23.082918,924.1026
2022-11-30 08:00:00,1015.094,0.0066890325,-2.7958565,0.02438292,-3.430707,4.733818,5.766363,192.80276,193.80315,26.33993,923.81195
2022-11-30 09:00:00,1458.559,0.14947551,-2.4002547,0.17592254,-2.9177387,4.7286615,5.7197785,190.3794,191.06104,27.061523,923.6494
2022-11-30 10:00:00,1380.771,-0.2037969,-1.8930585,-0.28362206,-2.2783427,4.463025,5.377235,180.0033,180.32202,28.953604,923.242
2022-11-30 11:00:00,1208.48,-0.29078957,-1.5022215,-0.39990783,-1.8079513,4.4935718,5.412228,175.66872,175.6677,29.147749,922.5572
2022-11-30 12:00:00,1267.241,-0.3767191,-1.1567868,-0.5087072,-1.3945163,4.5213194,5.465742,170.82224,171.14394,29.252882,922.0334
2022-11-30 13:00:00,1619.303,-0.520789,-0.880828,-0.6865541,-1.0668836,4.5717134,5.565227,165.25731,165.51059,29.315952,921.54083
2022-11-30 14:00:00,1702.154,-0.6571526,-0.70232594,-0.8620275,-0.850184,4.615544,5.671519,157.29576,157.27899,28.884977,921.355
2022-11-30 15:00:00,1691.926,-0.82366705,-0.599138,-1.0956646,-0.7217069,4.6310544,5.809778,150.00586,150.12347,28.24148,921.2549
2022-11-30 16:00:00,1809.228,-0.8577657,-0.55616605,-1.3391986,-0.68519604,4.4875154,6.0025496,142.83871,143.0891,27.72266,921.62054
2022-11-30 17:00:00,1886.518,-0.99874765,-0.5674006,-1.6556257,-0.81989664,4.3804183,6.225634,136.76833,136.69281,24.947914,922.2404
2022-11-30 18:00:00,2120.323,-1.1143256,-0.657888,-1.9052645,-1.0241438,4.140292,6.2539315,133.34991,131.66762,23.824831,922.7905
2022-11-30 19:00:00,1888.71,-1.174011,-0.76681334,-2.0395856,-1.2341862,3.9623117,6.114402,129.71907,127.64035,23.622198,923.32965
2022-11-30 20:00:00,1492.359,-1.2188927,-0.8758562,-2.1296825,-1.4227808,3.8553455,6.0384545,128.81223,127.19162,22.130325,923.5826
2022-11-30 21:00:00,1606.467,-1.1545961,-0.97839016,-2.0458398,-1.6056544,3.7411284,5.9253783,131.7763,126.26818,21.401747,923.73706
2022-11-30 22:00:00,1369.165,-0.944533,-1.1807891,-1.7207364,-1.9203825,3.5003788,5.559357,134.60226,124.58907,19.92843,923.62195
2022-11-30 23:00:00,1309.733,-0.8562147,-1.1485243,-1.5571194,-1.878476,3.4364085,5.466544,137.64374,128.73903,19.738361,923.0164
2022-12-01 00:00:00,1122.962,-0.77287453,-1.1455199,-1.361554,-1.846359,3.364954,5.367561,141.55217,137.24402,19.254,922.8447
2022-12-01 01:00:00,974.695,-0.757109,-1.1292982,-1.2973228,-1.800846,3.313662,5.274665,143.25436,142.4442,19.144444,922.5726
2022-12-01 02:00:00,1066.246,-0.77964777,-1.1641073,-1.2962431,-1.8519297,3.2898223,5.225024,142.54655,141.99292,18.599438,922.4364
2022-12-01 03:00:00,1104.285,-0.8085075,-1.1984996,-1.3188705,-1.9135032,3.2748904,5.1970425,139.71863,140.13551,18.969742,922.7744
2022-12-01 04:00:00,1104.897,-0.87168264,-1.2710726,-1.3185618,-2.0172417,3.3524694,5.1849656,137.79996,139.59724,19.142027,923.24
2022-12-01 05:00:00,1173.046,-0.93031704,-1.4475502,-1.276676,-2.0848203,3.4554856,4.918712,135.51515,137.32166,22.182909,923.6836
2022-12-01 06:00:00,1127.77,-0.9700514,-1.7406541,-1.2093669,-2.2216733,3.8237107,4.845628,136.10574,137.33482,22.886742,923.825
2022-12-01 07:00:00,1043.889,-0.83138436,-2.0169525,-1.0289598,-2.498566,4.1540446,5.117838,143.81602,144.76479,23.349102,923.5138
2022-12-01 08:00:00,1156.22,-0.57753456,-2.0809462,-0.7195826,-2.5439024,4.3075714,5.2383204,149.47656,149.47336,27.1175,923.09216
2022-12-01 09:00:00,1394.238,-0.35537025,-1.9378239,-0.45195463,-2.3542628,4.3503413,5.2534747,153.81155,153.68936,27.64848,922.59125
2022-12-01 10:00:00,1418.403,-0.19158474,-1.6188993,-0.2577721,-1.9771874,4.1920967,5.0672126,168.12712,168.57312,29.425419,921.89233
2022-12-01 11:00:00,1243.375,0.0018773192,-1.3853024,-0.031138277,-1.700541,4.27424,5.172225,172.99658,173.42613,29.664192,921.1845
2022-12-01 12:00:00,1127.337,0.14266405,-1.0595071,0.13903257,-1.3105936,4.400603,5.3546953,174.00058,174.0412,29.684366,920.3149
2022-12-01 13:00:00,1139.198,0.21937788,-0.7700718,0.22698496,-0.95949334,4.535647,5.556828,172.95705,173.53363,29.69317,919.6441
2022-12-01 14:00:00,1253.162,0.2083576,-0.5396931,0.21803653,-0.6818053,4.650177,5.7611074,170.10568,170.57039,29.096682,919.2334
2022-12-01 15:00:00,1696.12,0.09138457,-0.38754126,0.04971109,-0.489285,4.7140846,5.965551,163.18884,163.14143,28.439444,919.0165
2022-12-01 16:00:00,2045.524,0.027188784,-0.30712727,-0.17336464,-0.456589,4.590706,6.183377,156.89801,156.87567,27.947067,919.1687
2022-12-01 17:00:00,2166.394,-0.1770411,-0.28678972,-0.48345444,-0.5667828,4.582923,6.4806805,149.52191,148.80042,24.883522,919.6143
2022-12-01 18:00:00,1926.36,-0.32514605,-0.39429533,-0.6538227,-0.7811184,4.501334,6.6657248,147.34468,144.65707,23.951187,920.1949
2022-12-01 19:00:00,1697.072,-0.34489375,-0.5413794,-0.654709,-1.0380988,4.384238,6.617754,146.74638,145.76472,23.6651,920.5599
2022-12-01 20:00:00,1857.234,-0.27280894,-0.6420251,-0.4926578,-1.2083071,4.254482,6.5151486,148.06789,148.0214,22.136637,920.9195
2022-12-01 21:00:00,1683.843,-0.12425092,-0.75072247,-0.23622505,-1.3644981,4.1434717,6.3877816,152.25562,151.49512,21.315594,920.6213
2022-12-01 22:00:00,1620.879,0.17397343,-0.7562801,0.14065978,-1.297804,4.075523,6.296854,160.37398,158.22147,20.009361,920.5
2022-12-01 23:00:00,1381.183,0.35212982,-0.7673616,0.48467875,-1.3393812,3.957646,6.0838633,168.18721,170.61119,19.87195,920.1959
2022-12-02 00:00:00,1390.002,0.4940267,-0.73473305,0.73706716,-1.3225323,3.9254797,6.0539703,177.34305,177.98666,19.455221,919.62756
2022-12-02 01:00:00,1496.42,0.6128404,-0.7019957,0.93707824,-1.2790197,3.9542224,6.113553,182.3176,184.8863,19.327663,919.3906
2022-12-02 02:00:00,1582.349,0.70013684,-0.72621644,1.0760454,-1.3032669,4.0371885,6.2225657,182.16403,184.63802,18.643017,919.2943
2022-12-02 03:00:00,1545.327,0.781058,-0.7336048,1.1913239,-1.3148869,4.075577,6.2485213,184.14394,186.17671,18.663069,919.5215
2022-12-02 04:00:00,1450.193,0.9159648,-0.8323389,1.342312,-1.3263054,4.2562795,6.278616,187.1832,192.75703,18.786772,919.94727
2022-12-02 05:00:00,1645.873,1.1302406,-0.87003857,1.4443759,-1.2727394,4.4824705,6.0375247,193.68822,196.7617,21.407383,920.2137
2022-12-02 06:00:00,1531.236,1.4319762,-0.9648314,1.8105083,-1.3234365,4.873286,6.107309,202.11356,202.34578,22.047375,920.36224
2022-12-02 07:00:00,1458.831,1.8492471,-0.98142105,2.3317974,-1.3336388,5.2212763,6.454348,209.42313,210.68748,22.743216,920.27655
2022-12-02 08:00:00,1725.963,2.2978609,-0.90493536,2.8856986,-1.2349002,5.4607897,6.720813,217.52255,218.87704,25.631992,919.8128
2022-12-02 09:00:00,2103.321,2.7160199,-0.7405757,3.3959413,-1.0273222,5.59452,6.878799,223.82672,225.46458,26.219467,919.38495
2022-12-02 10:00:00,2463.954,2.8783748,-0.5448806,3.5962548,-0.7748722,5.5317316,6.8312173,231.88983,233.02977,27.754576,918.8302
2022-12-02 11:00:00,2594.365,3.2191837,-0.22243851,4.0080085,-0.3866948,5.647877,6.9948716,236.91548,239.75455,27.903875,918.21655
2022-12-02 12:00:00,2615.204,3.4544575,0.22214563,4.3007436,0.15166417,5.856289,7.276815,233.7582,234.70502,27.956919,917.284
2022-12-02 13:00:00,2608.239,3.5697849,0.67388284,4.4604955,0.7039422,6.012468,7.503964,231.03911,232.16666,28.055561,916.65
2022-12-02 14:00:00,2823.335,3.5766654,1.1169597,4.4995375,1.2678161,6.1158795,7.6895084,227.37968,228.40678,27.395432,916.2943
2022-12-02 15:00:00,2945.662,3.4240282,1.5108564,4.3658333,1.7660817,6.070535,7.7554154,223.05855,224.13268,26.916956,916.25964
2022-12-02 16:00:00,3028.065,2.9823134,1.8364773,4.006417,2.1574998,5.7586017,7.7241836,217.71684,218.00432,26.680347,916.6196
2022-12-02 17:00:00,2926.778,2.4813323,1.964469,3.5355814,2.4619362,5.4824233,7.690767,209.42336,212.85077,23.69928,917.1582
2022-12-02 18:00:00,2830.045,2.1272388,1.9920639,3.161711,2.693707,5.2479954,7.6933565,202.54523,206.21738,23.02426,917.7689
2022-12-02 19:00:00,2569.621,1.9452349,2.0842986,2.8717773,2.8582122,5.1956635,7.7101736,198.21295,200.87926,22.700293,918.3567
2022-12-02 20:00:00,2287.365,1.8073909,2.1639853,2.6221485,2.9830978,5.1218224,7.6368747,196.63594,198.44879,20.87584,918.7979
2022-12-02 21:00:00,1986.07,1.7350359,2.1847353,2.4698203,3.0128403,5.033313,7.515982,196.30571,198.9814,20.129448,918.90985
2022-12-02 22:00:00,1870.522,1.4981447,2.2693658,2.0397518,3.1897864,4.899572,7.306895,187.55849,189.76295,18.354872,918.859
2022-12-02 23:00:00,1703.505,1.4668237,2.249254,1.9173633,3.1837626,4.793658,7.166354,187.75775,189.04553,18.177206,918.6478
2022-12-03 00:00:00,1535.259,1.4271927,2.2605555,1.807379,3.2258544,4.671293,7.016175,188.59256,192.28148,17.711266,918.47266
2022-12-03 01:00:00,1527.525,1.3084881,2.303025,1.5772705,3.279661,4.5485897,6.810322,189.34126,192.64868,17.604486,918.32214
2022-12-03 02:00:00,1434.07,1.189192,2.3097422,1.3653721,3.2510297,4.4335895,6.5987425,189.7995,194.5691,16.506222,918.41425
2022-12-03 03:00:00,1444.615,1.0626355,2.2474813,1.1450967,3.1231933,4.2940097,6.375925,189.1512,193.65314,16.563381,918.7669
2022-12-03 04:00:00,1418.196,0.96277124,2.18143,0.9835086,2.9374712,4.249969,6.1576633,187.2869,191.22903,16.569475,919.2939
2022-12-03 05:00:00,1339.461,0.7956941,2.212537,0.8541855,2.694092,4.3274326,5.705028,184.27715,187.05713,19.828022,919.77527
2022-12-03 06:00:00,1239.132,0.62519425,2.1206117,0.70715964,2.4720576,4.403098,5.3416157,188.45676,188.30486,20.605774,920.16736
2022-12-03 07:00:00,1198.96,0.66756546,1.8299974,0.79119843,2.090227,4.3389935,5.1702595,191.32484,191.16988,21.078655,920.34644
2022-12-03 08:00:00,1027.324,0.9062617,1.5544081,1.0903697,1.7484919,4.203665,4.9764237,198.50256,198.36967,24.604103,920.20514
2022-12-03 09:00:00,867.175,1.247576,1.4255536,1.4897158,1.5944799,4.1052723,4.84689,205.2661,205.00496,25.18576,919.94464
2022-12-03 10:00:00,760.37,1.6709113,1.4656532,1.9823287,1.6534249,4.053527,4.806492,215.95094,216.3188,27.149107,919.7119
2022-12-03 11:00:00,785.92,1.9663464,1.6523893,2.3306174,1.8807791,4.2148075,5.00756,228.63185,229.17528,27.367062,919.1474
2022-12-03 12:00:00,857.199,2.2536519,1.9745631,2.6723692,2.2705877,4.555856,5.435766,233.01453,233.52477,27.55859,918.66583
2022-12-03 13:00:00,932.794,2.376745,2.353192,2.821809,2.735895,4.905284,5.8880925,228.30296,229.00159,27.713827,918.1599
2022-12-03 14:00:00,1027.272,2.3334572,2.6597328,2.7888458,3.1192155,5.1623645,6.262618,222.04283,222.35562,27.26975,917.86707
2022-12-03 15:00:00,1138.925,2.0698085,2.913495,2.5114844,3.459223,5.2110925,6.4693995,214.4273,214.87433,26.910671,917.9924
2022-12-03 16:00:00,1306.7,1.5702724,3.1237676,2.0034075,3.74211,5.024874,6.560391,203.49165,204.83539,26.663242,918.307
2022-12-03 17:00:00,1550.947,0.9457029,3.1451643,1.3518715,3.9635432,4.757854,6.576027,192.68448,195.34927,23.049076,919.0569
2022-12-03 18:00:00,1787.539,0.43981043,3.0369315,0.7870634,4.041811,4.53672,6.6411347,181.38358,184.40677,22.268625,919.6565
2022-12-03 19:00:00,1713.535,0.096654184,2.9120512,0.2747478,3.928548,4.404605,6.6148562,173.25916,176.8626,22.166512,920.2067
2022-12-03 20:00:00,1588.789,-0.15117128,2.7067487,-0.13973606,3.6802602,4.228186,6.441073,168.29703,171.2569,20.42467,920.7583
2022-12-03 21:00:00,1433.409,-0.31491354,2.495167,-0.42886308,3.4039404,4.029187,6.19399,164.61722,165.79645,19.723255,920.83984
2022-12-03 22:00:00,1408.592,-0.026371786,2.2801385,-0.014778427,3.1845775,3.7817075,5.8691087,172.87376,174.53532,18.360935,920.8902
2022-12-03 23:00:00,1280.355,-0.17089717,2.1297722,-0.27901828,2.9882803,3.656835,5.706782,169.3655,170.38951,18.12239,920.44556
2022-12-04 00:00:00,1083.62,-0.31532487,1.9995576,-0.5066865,2.8094733,3.5325403,5.549616,166.43034,166.47548,17.509176,920.1583
2022-12-04 01:00:00,922.312,-0.47361484,1.8248883,-0.7469409,2.568032,3.3730505,5.31278,162.88255,163.025,17.3313,919.9108
2022-12-04 02:00:00,772.507,-0.60823673,1.6338344,-0.9805834,2.2865252,3.2231865,5.0906653,157.84799,158.78322,16.611,919.89954
2022-12-04 03:00:00,797.239,-0.74668306,1.391535,-1.1888187,1.9080334,3.0991662,4.9024534,152.86089,154.12428,16.73088,920.2279
2022-12-04 04:00:00,839.45,-0.92168665,1.1334095,-1.3474513,1.4768461,3.0992508,4.7574067,147.22717,148.3556,16.760012,920.67596
2022-12-04 05:00:00,708.465,-1.0437374,0.8409827,-1.4072344,0.9934756,3.1939533,4.448217,143.02106,143.14478,20.04282,921.13745
2022-12-04 06:00:00,493.027,-1.0195601,0.5089766,-1.2884843,0.4791015,3.3149505,4.119474,140.8437,141.48302,20.850758,921.4621
2022-12-04 07:00:00,385.518,-0.78427434,0.11528254,-0.9592063,-0.018955981,3.4584558,4.194867,155.53716,155.76692,21.284485,921.4695
2022-12-04 08:00:00,402.465,-0.2512922,-0.22869697,-0.27705073,-0.4521974,3.6899283,4.4522004,175.06178,175.46973,24.651995,921.27094
2022-12-04 09:00:00,358.736,0.38534597,-0.41985294,0.5194781,-0.69274116,3.9930484,4.8156986,192.24664,192.34996,25.49421,921.04767
2022-12-04 10:00:00,460.163,0.9538435,0.041314777,1.2075907,-0.10799187,4.3129616,5.188542,198.6303,198.77814,27.523024,920.8492
2022-12-04 11:00:00,694.187,1.2707233,0.10219091,1.6125191,-0.03400371,4.6260543,5.582516,200.13057,200.83308,27.811626,920.29944
2022-12-04 12:00:00,970.02,1.4897176,0.21157232,1.8958452,0.10147751,4.948149,6.0056276,200.5683,201.01845,28.031298,919.64856
2022-12-04 13:00:00,1173.154,1.6177205,0.37982208,2.0699656,0.30043876,5.2641273,6.4403796,201.53235,201.51358,28.049772,919.1219
2022-12-04 14:00:00,1351.044,1.5905087,0.57306194,2.0629992,0.5377233,5.531591,6.8461246,199.7707,200.08908,27.599155,918.8533
2022-12-04 15:00:00,1600.282,1.3788184,0.8755462,1.8595036,0.893284,5.6147346,7.088846,196.47366,196.37512,27.379946,918.78796
2022-12-04 16:00:00,1927.1,0.92008215,1.2420483,1.3702862,1.2826091,5.366953,7.137963,190.2336,191.44354,27.01536,919.24023
2022-12-04 17:00:00,2022.257,0.32290033,1.4178855,0.7916809,1.542855,5.028354,7.185464,181.24205,182.58894,23.807014,919.9774
2022-12-04 18:00:00,2105.409,-0.12532946,1.4028287,0.33502027,1.6827718,4.781501,7.18785,172.62474,175.50832,23.055292,920.5688
2022-12-04 19:00:00,1894.109,-0.36523205,1.3500061,-0.0380842,1.6747335,4.7327867,7.182205,166.57034,167.20557,22.782742,921.0529
2022-12-04 20:00:00,1836.116,-0.52054715,1.2668425,-0.34034237,1.624805,4.654164,7.0793676,160.98586,161.85777,21.306099,921.68225
2022-12-04 21:00:00,1646.159,-0.6034173,1.1376501,-0.5587761,1.4717724,4.561856,6.943021,157.63235,157.778,20.642975,921.84064
2022-12-04 22:00:00,1414.679,0.062910035,1.1891524,0.36405125,1.592025,4.1414332,6.4467525,167.0162,166.13884,19.309488,921.479
2022-12-04 23:00:00,1325.317,-0.0623574,1.1540252,0.15494545,1.5019493,4.161345,6.493617,162.62544,162.82706,19.13961,921.302
2022-12-05 00:00:00,1303.755,-0.17152725,1.169199,-0.004201996,1.4586253,4.220026,6.6166673,164.17972,163.97324,18.40861,920.9195
2022-12-05 01:00:00,1160.848,-0.21784918,1.1381359,-0.064602934,1.3912132,4.242502,6.6413536,168.37852,166.96257,18.25359,920.7566
2022-12-05 02:00:00,1080.963,-0.29538786,1.0797539,-0.18629892,1.3212968,4.2431874,6.6225615,165.8129,166.87907,17.561226,921.03766
2022-12-05 03:00:00,1136.509,-0.43441984,0.99425095,-0.39792177,1.2604588,4.1967254,6.505355,162.00601,162.77435,17.629164,921.3752
2022-12-05 04:00:00,1135.669,-0.5630411,0.8237004,-0.58773786,1.1010696,4.286423,6.4291854,161.07379,162.18784,17.641066,921.82086
2022-12-05 05:00:00,1178.964,-0.6246642,0.7867986,-0.72113305,0.88868535,4.5939965,6.121772,162.78815,165.57701,19.31503,922.34357
2022-12-05 06:00:00,1000.065,-0.61933905,0.70116335,-0.7030467,0.6698926,4.824055,6.079869,170.85577,172.89053,19.952147,922.6143
2022-12-05 07:00:00,937.047,-0.39893138,0.50359476,-0.4054645,0.39529377,4.832823,6.002876,178.04005,179.80803,20.343586,922.6972
2022-12-05 08:00:00,949.711,-0.05891897,0.34910026,0.028095933,0.18456832,4.7813654,5.9021273,185.03807,186.46684,22.909763,922.356
2022-12-05 09:00:00,898.631,0.3448202,0.23626411,0.533662,0.044690818,4.678571,5.7577305,194.58743,197.19534,23.468647,921.8572
2022-12-05 10:00:00,898.56,1.3313761,0.6155257,1.7107258,0.5392291,4.7399144,5.800873,206.20218,207.09477,24.781439,921.6847
2022-12-05 11:00:00,935.816,1.6501904,0.8787983,2.0928311,0.87880915,4.8280125,5.900395,211.48851,213.5353,25.151854,921.18286
2022-12-05 12:00:00,1074.494,1.9432528,1.2064731,2.448288,1.2932409,5.0257907,6.1553974,212.28476,214.04027,25.358055,920.4423
2022-12-05 13:00:00,1126.116,2.1352968,1.5414264,2.6803296,1.7224606,5.2047124,6.3978195,212.57202,213.57304,25.424543,919.997
2022-12-05 14:00:00,1045.949,2.207759,1.8474982,2.770757,2.115307,5.3060145,6.558287,211.31038,212.56248,25.120586,919.6014
2022-12-05 15:00:00,1107.499,2.1129715,2.219874,2.6791296,2.5806549,5.3081317,6.651325,204.75092,206.10129,24.843237,919.5294
2022-12-05 16:00:00,1261.973,1.79318,2.5209599,2.3320372,2.9721491,5.1591268,6.7242565,199.0338,200.09605,24.451958,919.8137
2022-12-05 17:00:00,1288.912,1.3197228,2.5688362,1.8524841,3.2998931,4.844471,6.8190584,192.05699,193.40176,21.647009,920.4031
2022-12-05 18:00:00,1449.817,1.0095476,2.540034,1.4228716,3.5566325,4.670903,7.009221,185.76016,187.10612,20.861498,920.85614
2022-12-05 19:00:00,1558.614,0.85012746,2.58221,1.0808727,3.6806815,4.680293,7.131443,181.94032,182.08473,20.650354,921.30194
2022-12-05 20:00:00,1633.519,0.7409901,2.588006,0.81966037,3.6962733,4.6195874,7.0988717,178.45316,178.20702,19.298422,921.75415
2022-12-05 21:00:00,1567.114,0.62117904,2.5543458,0.5557569,3.6128213,4.4881396,6.9125643,174.91202,175.15604,18.424389,921.854
2022-12-05 22:00:00,1338.024,0.8770166,2.3780437,0.9249252,3.454927,4.2622046,6.5404186,183.62616,186.38911,16.833782,921.96936
2022-12-05 23:00:00,1168.008,0.7693251,2.3185613,0.6831388,3.351812,4.091588,6.2562847,179.61485,181.46124,16.529022,921.48865
2022-12-06 00:00:00,930.702,0.61663187,2.2553785,0.3963695,3.2470853,3.960592,6.056608,173.30992,173.0145,16.115166,921.1568
2022-12-06 01:00:00,817.306,0.4234281,2.1112115,0.057211354,3.051952,3.8078969,5.8638296,167.07016,167.44415,15.965219,921.0042
2022-12-06 02:00:00,800.774,0.24569446,1.9623786,-0.26715213,2.7944903,3.6618416,5.675995,161.484,159.63669,15.353395,921.07294
2022-12-06 03:00:00,766.618,0.0721508,1.7893221,-0.5737053,2.5033681,3.5027072,5.4587584,156.82466,153.06134,15.547981,921.36395
2022-12-06 04:00:00,934.271,-0.117771044,1.5688075,-0.8225204,2.1740713,3.4591877,5.26689,151.82921,147.56604,15.639202,921.80426
2022-12-06 05:00:00,946.529,-0.33923724,1.4125121,-0.872306,1.7997292,3.5091648,4.793444,145.01419,143.17123,18.531904,922.2712
2022-12-06 06:00:00,829.282,-0.60481656,1.165851,-0.91046584,1.3024276,3.6336002,4.453112,136.62505,135.57024,19.198484,922.60254
2022-12-06 07:00:00,602.681,-0.6385478,0.80070585,-0.88019747,0.83133507,3.5782194,4.2895827,135.91129,134.47824,19.775232,922.56213
2022-12-06 08:00:00,414.599,-0.3828409,0.42319283,-0.5296332,0.3676555,3.4532912,4.0994177,147.19823,146.17216,23.295576,922.296
2022-12-06 09:00:00,191.633,0.023393137,0.1289017,-0.027780393,0.011835245,3.3871818,4.0103626,173.2012,172.46613,23.759878,922.05426
2022-12-06 10:00:00,73.089,0.23340939,0.03632695,0.21156096,-0.11403784,3.3605165,3.9849615,196.96942,197.5957,25.37388,921.82983
2022-12-06 11:00:00,142.694,0.61008596,0.04904843,0.6681433,-0.10126929,3.4704254,4.126769,207.22382,206.60693,25.698977,921.41187
2022-12-06 12:00:00,267.69,0.8709047,0.17042811,0.98764426,0.03993926,3.6079779,4.318613,210.31406,210.36948,25.908754,920.6757
2022-12-06 13:00:00,337.9,0.97345394,0.3804082,1.1150597,0.28809983,3.771763,4.551201,209.94933,210.6921,25.996496,920.09503
2022-12-06 14:00:00,429.76,0.913472,0.6383025,1.0495037,0.59182644,3.9140568,4.7847486,204.33594,205.21541,25.766834,919.59503
2022-12-06 15:00:00,471.155,0.6916331,0.90783226,0.78533626,0.9243741,3.9723172,4.9290957,197.54468,198.19344,24.895338,919.38464
2022-12-06 16:00:00,595.726,0.31357628,1.1194625,0.36654153,1.1727345,3.8343973,4.975377,186.55606,187.77026,24.64849,919.78723
2022-12-06 17:00:00,689.472,-0.14101285,1.2053673,-0.18459094,1.3696011,3.6425886,5.094103,166.75822,171.96701,22.359781,920.2658
2022-12-06 18:00:00,1035.796,-0.5141841,1.0803674,-0.64384145,1.4488852,3.6114976,5.455476,154.15991,156.85204,21.108591,920.9196
2022-12-06 19:00:00,1159.381,-0.8069169,0.854208,-1.1130149,1.2329892,3.650275,5.647306,143.61232,145.56801,20.866117,921.5216
2022-12-06 20:00:00,1211.437,-1.0177201,0.5740582,-1.4960479,0.9013437,3.6482613,5.731092,132.78708,134.01196,19.38242,922.12854
2022-12-06 21:00:00,1193.247,-1.1421646,0.23046315,-1.755076,0.44456396,3.6029127,5.7241397,127.47974,126.92569,18.781263,922.24524
2022-12-06 22:00:00,1075.089,-1.0469981,0.24160075,-1.6797037,0.5586452,3.4079988,5.4789667,131.50223,130.98016,17.304527,922.2636
2022-12-06 23:00:00,882.125,-1.1299522,-0.046197888,-1.8551084,0.11339965,3.3630164,5.4373813,130.66144,128.5848,17.120037,922.1435
2022-12-07 00:00:00,735.182,-1.1800346,-0.26001227,-1.9723222,-0.2192253,3.3263223,5.371787,129.4507,126.2513,16.629145,921.69116
2022-12-07 01:00:00,689.448,-1.2543154,-0.48463154,-2.0981855,-0.55187774,3.3039653,5.316842,125.57482,121.32262,16.500225,921.4254
2022-12-07 02:00:00,603.408,-1.3253531,-0.6941781,-2.2233522,-0.8811441,3.267787,5.235079,125.085754,120.082855,15.9509115,921.38873
2022-12-07 03:00:00,442.421,-1.3865855,-0.92626095,-2.333449,-1.2658942,3.273153,5.190684,123.11205,117.488464,16.206131,921.6525
2022-12-07 04:00:00,261.224,-1.4523972,-1.186262,-2.3563564,-1.641842,3.3973572,5.1909766,124.09752,117.76312,16.255611,921.9959
2022-12-07 05:00:00,209.307,-1.5048729,-1.5233846,-2.2186623,-1.9643335,3.6063702,5.0529914,125.71264,121.936005,20.205833,922.50494
2022-12-07 06:00:00,256.893,-1.5302458,-1.9795976,-1.9736307,-2.5180125,4.005692,5.065137,123.37161,122.31431,20.814682,922.92084
2022-12-07 07:00:00,186.625,-1.3608584,-2.4323275,-1.684739,-3.069918,4.325287,5.3436217,133.09433,132.90567,21.260904,922.8313
2022-12-07 08:00:00,203.017,-1.0062898,-2.7820895,-1.2204285,-3.4937465,4.5719004,5.603496,154.99237,154.70105,24.894619,922.43695
2022-12-07 09:00:00,245.344,-0.63204384,-2.9346428,-0.74668926,-3.6706715,4.741347,5.7869873,162.40039,163.57527,25.550003,922.2207
2022-12-07 10:00:00,478.25,-0.21191712,-2.651839,-0.22152355,-3.3362207,4.705712,5.7433934,174.48175,175.46684,27.79246,921.84076
